0	0	0	14 15 12 11 13 1 10 3 4 0 5 9 8 7 2 6 
42	0	42	14 15 12 11 13 1 10 3 4 5 0 9 8 7 2 6 
40	0	40	14 15 12 11 13 1 10 3 4 5 9 0 8 7 2 6 
38	0	38	14 15 12 11 13 1 10 3 4 5 9 6 8 7 2 0 
40	0	40	14 15 12 11 13 1 10 0 4 5 9 3 8 7 2 6 
40	0	40	14 15 12 11 13 1 10 3 4 5 9 6 8 7 0 2 
40	0	40	14 15 12 11 0 1 10 13 4 5 9 3 8 7 2 6 
38	0	38	14 15 12 11 1 0 10 13 4 5 9 3 8 7 2 6 
36	0	36	14 15 12 11 1 5 10 13 4 0 9 3 8 7 2 6 
34	0	34	14 15 12 11 1 5 10 13 4 7 9 3 8 0 2 6 
32	0	32	14 15 12 11 1 5 10 13 4 7 9 3 8 2 0 6 
30	0	30	14 15 12 11 1 5 10 13 4 7 9 3 8 2 6 0 
32	0	32	14 15 0 11 1 5 10 13 4 7 9 3 8 2 12 6 
30	0	30	14 15 11 0 1 5 10 13 4 7 9 3 8 2 12 6 
26	0	26	14 15 11 6 1 5 10 13 4 7 9 3 8 2 12 0 
28	0	28	14 15 11 13 1 5 10 0 4 7 9 3 8 2 12 6 
28	0	28	14 15 11 6 1 5 10 13 4 7 9 3 8 2 0 12 
28	0	28	14 15 11 6 1 5 10 13 4 7 9 0 8 2 12 3 
28	0	28	14 15 11 13 1 5 10 3 4 7 9 0 8 2 12 6 
26	0	26	14 15 11 13 1 5 10 3 4 7 9 6 8 2 12 0 
28	0	28	14 15 11 13 1 5 10 3 4 7 9 6 8 2 0 12 
30	0	30	14 15 11 13 1 5 0 10 4 7 9 3 8 2 12 6 
28	0	28	14 15 11 13 1 5 9 10 4 7 0 3 8 2 12 6 
26	0	26	14 15 11 13 1 5 9 10 4 7 3 0 8 2 12 6 
24	0	24	14 15 11 13 1 5 9 10 4 7 3 6 8 2 12 0 
26	0	26	14 15 11 13 1 5 9 10 4 7 3 6 8 2 0 12 
28	0	28	14 15 11 13 1 5 9 0 4 7 3 10 8 2 12 6 
28	0	28	14 15 11 13 1 5 9 10 4 7 0 6 8 2 12 3 
26	0	26	14 15 11 13 1 5 9 10 4 7 6 0 8 2 12 3 
24	0	24	14 15 11 13 1 5 9 10 4 7 6 3 8 2 12 0 
26	0	26	14 15 11 13 1 5 9 10 4 7 6 3 8 2 0 12 
28	0	28	14 15 11 13 1 5 9 10 4 7 3 6 0 2 12 8 
26	0	26	14 15 11 13 1 5 9 10 4 7 3 0 6 2 12 8 
26	0	26	14 15 11 13 1 5 9 10 4 7 3 6 2 0 12 8 
26	0	26	14 15 11 13 1 5 9 10 4 7 3 8 6 2 12 0 
26	0	26	14 15 11 13 1 5 9 10 4 7 3 6 2 12 0 8 
