0	0	0 10 6 12 3 9 14 8 1 13 7 4 15 2 11 5 
9	3	9 10 6 12 3 0 14 8 1 13 7 4 15 2 11 5 
14	1	9 10 6 12 3 14 0 8 1 13 7 4 15 2 11 5 
7	1	9 10 6 12 3 14 7 8 1 13 0 4 15 2 11 5 
11	1	9 10 6 12 3 14 7 8 1 13 11 4 15 2 0 5 
5	1	9 10 6 12 3 14 7 8 1 13 11 4 15 2 5 0 
15	2	9 10 6 12 3 14 7 8 1 13 11 4 0 2 5 15 
13	3	9 10 6 12 3 14 7 8 1 0 11 4 13 2 5 15 
2	1	9 10 6 12 3 14 7 8 1 2 11 4 13 0 5 15 
5	1	9 10 6 12 3 14 7 8 1 2 11 4 13 5 0 15 
15	1	9 10 6 12 3 14 7 8 1 2 11 4 13 5 15 0 
12	2	9 10 6 0 3 14 7 8 1 2 11 4 13 5 15 12 
3	3	9 10 6 3 0 14 7 8 1 2 11 4 13 5 15 12 
1	1	9 10 6 3 1 14 7 8 0 2 11 4 13 5 15 12 
2	1	9 10 6 3 1 14 7 8 2 0 11 4 13 5 15 12 
5	1	9 10 6 3 1 14 7 8 2 5 11 4 13 0 15 12 
10	2	9 0 6 3 1 14 7 8 2 5 11 4 13 10 15 12 
6	1	9 6 0 3 1 14 7 8 2 5 11 4 13 10 15 12 
3	1	9 6 3 0 1 14 7 8 2 5 11 4 13 10 15 12 
8	1	9 6 3 8 1 14 7 0 2 5 11 4 13 10 15 12 
4	1	9 6 3 8 1 14 7 4 2 5 11 0 13 10 15 12 
12	1	9 6 3 8 1 14 7 4 2 5 11 12 13 10 15 0 
8	2	9 6 3 0 1 14 7 4 2 5 11 12 13 10 15 8 
4	1	9 6 3 4 1 14 7 0 2 5 11 12 13 10 15 8 
7	1	9 6 3 4 1 14 0 7 2 5 11 12 13 10 15 8 
11	1	9 6 3 4 1 14 11 7 2 5 0 12 13 10 15 8 
12	1	9 6 3 4 1 14 11 7 2 5 12 0 13 10 15 8 
8	1	9 6 3 4 1 14 11 7 2 5 12 8 13 10 15 0 
12	3	9 6 3 4 1 14 11 7 2 5 0 8 13 10 15 12 
11	1	9 6 3 4 1 14 0 7 2 5 11 8 13 10 15 12 
7	1	9 6 3 4 1 14 7 0 2 5 11 8 13 10 15 12 
8	1	9 6 3 4 1 14 7 8 2 5 11 0 13 10 15 12 
2	2	9 6 3 4 1 14 7 8 0 5 11 2 13 10 15 12 
5	1	9 6 3 4 1 14 7 8 5 0 11 2 13 10 15 12 
14	1	9 6 3 4 1 0 7 8 5 14 11 2 13 10 15 12 
6	1	9 0 3 4 1 6 7 8 5 14 11 2 13 10 15 12 
10	2	9 10 3 4 1 6 7 8 5 14 11 2 13 0 15 12 
14	1	9 10 3 4 1 6 7 8 5 0 11 2 13 14 15 12 
11	1	9 10 3 4 1 6 7 8 5 11 0 2 13 14 15 12 
2	1	9 10 3 4 1 6 7 8 5 11 2 0 13 14 15 12 
12	1	9 10 3 4 1 6 7 8 5 11 2 12 13 14 15 0 
15	1	9 10 3 4 1 6 7 8 5 11 2 12 13 14 0 15 
2	1	9 10 3 4 1 6 7 8 5 11 0 12 13 14 2 15 
11	1	9 10 3 4 1 6 7 8 5 0 11 12 13 14 2 15 
14	1	9 10 3 4 1 6 7 8 5 14 11 12 13 0 2 15 
2	1	9 10 3 4 1 6 7 8 5 14 11 12 13 2 0 15 
15	1	9 10 3 4 1 6 7 8 5 14 11 12 13 2 15 0 
11	3	9 10 3 4 1 6 7 8 5 14 0 12 13 2 15 11 
14	1	9 10 3 4 1 6 7 8 5 0 14 12 13 2 15 11 
2	1	9 10 3 4 1 6 7 8 5 2 14 12 13 0 15 11 
15	1	9 10 3 4 1 6 7 8 5 2 14 12 13 15 0 11 
11	1	9 10 3 4 1 6 7 8 5 2 14 12 13 15 11 0 
14	3	9 10 3 4 1 6 7 8 5 2 0 12 13 15 11 14 
11	1	9 10 3 4 1 6 7 8 5 2 11 12 13 15 0 14 
15	1	9 10 3 4 1 6 7 8 5 2 11 12 13 0 15 14 
10	2	9 0 3 4 1 6 7 8 5 2 11 12 13 10 15 14 
6	1	9 6 3 4 1 0 7 8 5 2 11 12 13 10 15 14 
2	1	9 6 3 4 1 2 7 8 5 0 11 12 13 10 15 14 
11	1	9 6 3 4 1 2 7 8 5 11 0 12 13 10 15 14 
15	1	9 6 3 4 1 2 7 8 5 11 15 12 13 10 0 14 
14	1	9 6 3 4 1 2 7 8 5 11 15 12 13 10 14 0 
15	3	9 6 3 4 1 2 7 8 5 11 0 12 13 10 14 15 
11	1	9 6 3 4 1 2 7 8 5 0 11 12 13 10 14 15 
10	1	9 6 3 4 1 2 7 8 5 10 11 12 13 0 14 15 
13	1	9 6 3 4 1 2 7 8 5 10 11 12 0 13 14 15 
