0	0	0	13 3 14 2 11 5 15 4 0 9 6 12 1 7 10 8 
32	0	32	13 3 14 2 11 5 15 4 9 0 6 12 1 7 10 8 
30	0	30	13 3 14 2 11 5 15 4 9 6 0 12 1 7 10 8 
28	0	28	13 3 14 2 11 5 15 4 9 6 10 12 1 7 0 8 
28	0	28	13 3 0 2 11 5 15 4 9 6 10 12 1 7 14 8 
26	0	26	13 3 2 0 11 5 15 4 9 6 10 12 1 7 14 8 
22	0	22	13 3 2 8 11 5 15 4 9 6 10 12 1 7 14 0 
24	0	24	13 3 2 4 11 5 15 0 9 6 10 12 1 7 14 8 
24	0	24	13 3 2 8 11 5 15 4 9 6 10 12 1 7 0 14 
24	0	24	13 3 2 8 11 5 15 4 9 6 10 0 1 7 14 12 
24	0	24	13 3 2 4 11 5 15 12 9 6 10 0 1 7 14 8 
22	0	22	13 3 2 4 11 5 15 12 9 6 10 8 1 7 14 0 
24	0	24	13 3 2 8 11 5 15 4 9 6 10 12 1 0 7 14 
24	0	24	13 3 2 4 11 5 15 12 9 6 10 8 1 7 0 14 
24	0	24	13 3 2 4 11 5 15 12 9 6 10 8 1 0 7 14 
26	0	26	13 3 2 4 11 5 15 12 9 6 0 8 1 7 14 10 
26	0	26	13 3 2 8 11 5 15 4 9 6 0 10 1 7 14 12 
26	0	26	13 3 2 8 11 5 15 0 9 6 10 4 1 7 14 12 
26	0	26	13 3 2 4 11 5 15 12 9 6 0 10 1 7 14 8 
26	0	26	13 3 2 8 11 5 15 4 9 6 14 10 1 7 0 12 
26	0	26	13 3 2 8 11 5 15 4 9 6 0 12 1 7 10 14 
26	0	26	13 3 2 8 11 5 15 4 9 6 14 10 1 7 12 0 
26	0	26	13 3 2 8 11 5 15 4 9 6 14 10 1 0 7 12 
26	0	26	13 3 2 8 11 5 15 4 9 6 12 0 1 7 10 14 
26	0	26	13 3 2 8 11 5 0 4 9 6 15 12 1 7 10 14 
26	0	26	13 3 2 8 11 5 15 4 9 6 12 14 1 7 10 0 
26	0	26	13 3 2 8 11 5 4 0 9 6 15 12 1 7 10 14 
26	0	26	13 3 2 4 11 5 0 12 9 6 15 8 1 7 14 10 
26	0	26	13 3 2 0 11 5 15 8 9 6 10 4 1 7 14 12 
24	0	24	13 3 2 12 11 5 15 8 9 6 10 4 1 7 14 0 
26	0	26	13 3 2 4 11 5 0 12 9 6 15 10 1 7 14 8 
26	0	26	13 3 2 8 11 5 4 12 9 6 15 0 1 7 10 14 
26	0	26	13 3 2 4 11 5 15 12 9 6 14 8 1 7 0 10 
24	0	24	13 3 2 4 11 5 15 12 9 6 14 8 1 7 10 0 
26	0	26	13 3 2 8 11 5 0 4 9 6 15 10 1 7 14 12 
26	0	26	13 3 2 12 11 5 15 8 9 6 10 0 1 7 14 4 
26	0	26	13 3 2 8 11 5 4 12 9 6 15 14 1 7 10 0 
26	0	26	13 3 2 4 11 5 15 12 9 6 14 8 1 0 7 10 
26	0	26	13 3 2 4 11 5 15 12 9 6 14 0 1 7 10 8 
26	0	26	13 3 2 8 11 5 4 0 9 6 15 10 1 7 14 12 
26	0	26	13 3 2 4 11 5 15 0 9 6 14 12 1 7 10 8 
26	0	26	13 3 2 0 11 5 4 8 9 6 15 10 1 7 14 12 
24	0	24	13 3 2 4 11 5 0 8 9 6 15 10 1 7 14 12 
24	0	24	13 3 2 12 11 5 4 8 9 6 15 10 1 7 14 0 
24	0	24	13 3 2 4 11 5 8 0 9 6 15 10 1 7 14 12 
24	0	24	13 3 2 4 11 5 15 8 9 6 0 10 1 7 14 12 
22	0	22	13 3 2 4 11 5 15 8 9 6 10 0 1 7 14 12 
20	0	20	13 3 2 4 11 5 15 8 9 6 10 12 1 7 14 0 
22	0	22	13 3 2 4 11 5 15 8 9 6 10 12 1 7 0 14 
22	0	22	13 3 2 4 11 5 15 8 9 6 10 12 1 0 7 14 
24	0	24	13 3 2 4 11 5 8 10 9 6 15 0 1 7 14 12 
22	0	22	13 3 2 4 11 5 8 10 9 6 15 12 1 7 14 0 
24	0	24	13 3 2 4 11 5 15 0 9 6 10 8 1 7 14 12 
24	0	24	13 3 2 4 11 5 15 8 9 6 0 12 1 7 10 14 
24	0	24	13 3 2 4 11 5 15 8 9 6 10 12 0 1 7 14 
20	0	20	13 3 2 4 11 5 15 8 9 6 10 12 14 1 7 0 
22	0	22	13 3 2 4 11 5 15 8 9 6 10 12 14 1 0 7 
22	0	22	13 3 2 4 11 5 15 8 9 6 10 0 14 1 7 12 
24	0	24	13 3 2 4 11 5 15 8 9 6 0 12 1 7 14 10 
24	0	24	13 3 2 4 11 5 15 8 9 0 10 12 1 6 7 14 
