0	0	0	1 0 3 6 5 2 7 4 
9	1	8	1 2 3 6 5 0 7 4 
10	2	8	1 2 3 6 5 7 0 4 
9	3	6	1 2 3 6 5 7 4 0 
12	2	10	1 2 3 6 0 5 7 4 
8	4	4	1 2 3 6 4 5 7 0 
11	5	6	1 2 3 6 4 5 0 7 
13	5	8	1 2 3 0 4 5 7 6 
14	6	8	1 2 3 6 4 0 5 7 
14	4	10	1 2 3 0 5 7 4 6 
11	7	4	1 2 3 4 5 7 0 6 
10	8	2	1 2 3 4 5 7 6 0 
12	8	4	1 2 3 4 5 0 7 6 
14	8	6	1 2 3 4 0 5 7 6 
12	10	2	1 2 3 4 6 5 7 0 
15	5	10	1 2 3 0 6 5 7 4 
8	6	2	1 2 3 4 6 5 7 0 
11	7	4	1 2 3 4 6 5 0 7 
10	8	2	1 2 3 4 6 5 7 0 
14	8	6	1 2 3 4 6 0 5 7 
15	11	4	1 2 3 4 6 5 0 7 
15	9	6	1 2 3 4 0 6 5 7 
15	11	4	1 2 3 4 7 6 5 0 
16	6	10	1 2 0 3 4 5 7 6 
16	8	8	1 2 3 7 4 5 0 6 
15	9	6	1 2 3 7 4 5 6 0 
17	5	12	1 2 3 6 0 7 4 5 
17	1	16	1 3 0 6 5 2 7 4 
12	2	10	1 3 7 6 5 2 0 4 
11	3	8	1 3 7 6 5 2 4 0 
14	4	10	1 3 7 0 5 2 4 6 
15	3	12	1 3 7 6 5 0 2 4 
15	5	10	1 3 0 7 5 2 4 6 
14	6	8	1 3 4 7 5 2 0 6 
13	7	6	1 3 4 7 5 2 6 0 
15	7	8	1 3 7 5 0 2 4 6 
14	8	6	1 3 7 5 2 0 4 6 
13	9	4	1 3 7 5 2 4 0 6 
12	10	2	1 3 7 5 2 4 6 0 
15	7	8	1 3 7 4 5 2 0 6 
14	8	6	1 3 7 4 5 2 6 0 
15	9	6	1 3 7 5 6 2 4 0 
17	7	10	1 2 3 5 0 7 4 6 
15	9	6	1 2 3 5 6 7 4 0 
17	7	10	1 2 7 3 4 5 0 6 
16	8	8	1 2 7 3 4 5 6 0 
17	5	12	1 2 0 3 5 7 4 6 
12	6	6	1 2 4 3 5 7 0 6 
11	7	4	1 2 4 3 5 7 6 0 
13	7	6	1 2 4 3 5 0 7 6 
16	8	8	1 2 4 3 0 5 7 6 
14	10	4	1 2 4 3 6 5 7 0 
17	7	10	1 2 3 6 0 4 5 7 
17	11	6	1 2 4 3 6 5 0 7 
17	9	8	1 2 3 6 7 4 5 0 
17	7	10	1 3 4 7 5 0 2 6 
18	6	12	1 0 3 7 5 2 4 6 
17	7	10	1 2 3 7 5 0 4 6 
16	8	8	1 2 3 7 5 4 0 6 
15	9	6	1 2 3 7 5 4 6 0 
18	2	16	1 3 6 0 5 2 7 4 
11	3	8	1 3 6 4 5 2 7 0 
14	4	10	1 3 6 4 5 2 0 7 
15	5	10	1 3 6 7 5 2 0 4 
14	6	8	1 3 6 7 5 2 4 0 
16	6	10	1 3 0 7 5 2 6 4 
17	5	12	1 3 6 4 5 0 2 7 
17	5	12	1 3 0 4 5 2 6 7 
17	7	10	1 3 7 0 5 2 6 4 
18	10	8	1 2 3 4 0 7 6 5 
18	10	8	1 2 3 0 5 4 6 7 
18	6	12	1 3 6 7 5 0 2 4 
18	6	12	1 3 0 4 5 2 7 6 
18	4	14	1 3 7 6 0 5 2 4 
16	6	10	1 3 7 6 4 5 2 0 
18	6	12	1 2 3 6 7 0 4 5 
17	7	10	1 2 3 6 7 4 0 5 
16	8	8	1 2 3 6 7 4 5 0 
18	10	8	1 2 3 0 4 5 6 7 
18	10	8	1 2 3 5 6 7 0 4 
18	8	10	1 2 3 5 7 0 4 6 
17	9	8	1 2 3 5 7 4 0 6 
16	10	6	1 2 3 5 7 4 6 0 
18	6	12	1 2 0 3 6 5 7 4 
18	10	8	1 3 7 5 6 2 0 4 
18	12	6	1 2 3 4 7 6 0 5 
18	8	10	1 3 7 4 5 0 2 6 
18	8	10	1 2 3 7 6 5 0 4 
17	9	8	1 2 3 7 6 5 4 0 
18	6	12	1 0 3 4 5 2 6 7 
11	7	4	1 2 3 4 5 0 6 7 
10	8	2	1 2 3 4 5 6 0 7 
