0	0	6 3 4 7 1 2 5 0 
6	3	0 3 4 7 1 2 5 6 
1	1	1 3 4 7 0 2 5 6 
2	1	1 3 4 7 2 0 5 6 
5	1	1 3 4 7 2 5 0 6 
4	1	1 3 0 7 2 5 4 6 
7	1	1 3 7 0 2 5 4 6 
2	3	1 3 7 2 0 5 4 6 
5	1	1 3 7 2 5 0 4 6 
4	1	1 3 7 2 5 4 0 6 
6	1	1 3 7 2 5 4 6 0 
2	1	1 3 7 0 5 4 6 2 
5	3	1 3 7 5 0 4 6 2 
2	2	1 3 7 5 2 4 6 0 
6	1	1 3 7 5 2 4 0 6 
7	1	1 3 0 5 2 4 7 6 
5	1	1 3 5 0 2 4 7 6 
7	3	1 3 5 7 2 4 0 6 
6	1	1 3 5 7 2 4 6 0 
27	0.04
