0	0	0	6 4 7 3 1 0 2 5 8 
8	0	8	6 4 7 3 1 8 2 5 0 
10	0	10	6 4 7 3 1 8 2 0 5 
11	0	11	6 4 0 3 1 8 2 5 7 
12	0	12	6 4 0 3 1 7 2 5 8 
10	0	10	6 4 8 3 1 7 2 5 0 
12	0	12	6 4 7 3 1 8 0 2 5 
10	0	10	6 4 7 3 1 8 5 2 0 
11	0	11	0 4 7 3 1 8 6 2 5 
8	0	8	1 4 7 3 0 8 6 2 5 
6	0	6	1 4 7 3 2 8 6 0 5 
4	0	4	1 4 7 3 2 8 6 5 0 
6	0	6	1 4 7 3 2 8 0 6 5 
4	0	4	1 4 7 3 2 8 5 6 0 
6	0	6	1 4 7 3 2 0 6 5 8 
6	0	6	1 4 7 3 2 8 0 5 6 
6	0	6	1 4 7 3 0 8 2 6 5 
6	0	6	1 4 7 0 2 8 3 5 6 
4	0	4	1 4 7 2 0 8 3 5 6 
2	0	2	1 4 7 2 5 8 3 0 6 
