0	0	4 7 10 2 1 11 9 8 0 6 3 5 
5	2	4 7 10 2 1 11 9 8 5 6 3 0 
8	1	4 7 10 2 1 11 9 0 5 6 3 8 
2	1	4 7 10 0 1 11 9 2 5 6 3 8 
8	2	4 7 10 8 1 11 9 2 5 6 3 0 
3	1	4 7 10 8 1 11 9 2 5 6 0 3 
9	1	4 7 10 8 1 11 0 2 5 6 9 3 
2	1	4 7 10 8 1 11 2 0 5 6 9 3 
8	1	4 7 10 0 1 11 2 8 5 6 9 3 
10	1	4 7 0 10 1 11 2 8 5 6 9 3 
2	1	4 7 2 10 1 11 0 8 5 6 9 3 
11	1	4 7 2 10 1 0 11 8 5 6 9 3 
6	1	4 7 2 10 1 6 11 8 5 0 9 3 
5	1	4 7 2 10 1 6 11 8 0 5 9 3 
3	2	4 7 2 10 1 6 11 8 3 5 9 0 
8	1	4 7 2 10 1 6 11 0 3 5 9 8 
11	1	4 7 2 10 1 6 0 11 3 5 9 8 
2	1	4 7 0 10 1 6 2 11 3 5 9 8 
7	1	4 0 7 10 1 6 2 11 3 5 9 8 
4	1	0 4 7 10 1 6 2 11 3 5 9 8 
1	1	1 4 7 10 0 6 2 11 3 5 9 8 
6	1	1 4 7 10 6 0 2 11 3 5 9 8 
2	1	1 4 7 10 6 2 0 11 3 5 9 8 
11	1	1 4 7 10 6 2 11 0 3 5 9 8 
8	1	1 4 7 10 6 2 11 8 3 5 9 0 
11	3	1 4 7 10 6 2 0 8 3 5 9 11 
8	1	1 4 7 10 6 2 8 0 3 5 9 11 
11	1	1 4 7 10 6 2 8 11 3 5 9 0 
6	3	1 4 7 10 0 2 8 11 3 5 9 6 
2	1	1 4 7 10 2 0 8 11 3 5 9 6 
8	1	1 4 7 10 2 8 0 11 3 5 9 6 
9	1	1 4 7 10 2 8 9 11 3 5 0 6 
6	1	1 4 7 10 2 8 9 11 3 5 6 0 
9	3	1 4 7 10 2 8 0 11 3 5 6 9 
8	1	1 4 7 10 2 0 8 11 3 5 6 9 
5	1	1 4 7 10 2 5 8 11 3 0 6 9 
6	1	1 4 7 10 2 5 8 11 3 6 0 9 
9	1	1 4 7 10 2 5 8 11 3 6 9 0 
46	3.18
