0	0	7 9 3 10 5 6 11 8 2 4 1 0 
11	3	7 9 3 10 5 6 0 8 2 4 1 11 
1	1	7 9 3 10 5 6 1 8 2 4 0 11 
11	1	7 9 3 10 5 6 1 8 2 4 11 0 
10	2	7 9 3 0 5 6 1 8 2 4 11 10 
1	3	7 9 3 1 5 6 0 8 2 4 11 10 
11	1	7 9 3 1 5 6 11 8 2 4 0 10 
4	1	7 9 3 1 5 6 11 8 2 0 4 10 
2	1	7 9 3 1 5 6 11 8 0 2 4 10 
10	2	7 9 3 1 5 6 11 8 10 2 4 0 
4	1	7 9 3 1 5 6 11 8 10 2 0 4 
11	1	7 9 3 1 5 6 0 8 10 2 11 4 
8	1	7 9 3 1 5 6 8 0 10 2 11 4 
1	1	7 9 3 0 5 6 8 1 10 2 11 4 
4	2	7 9 3 4 5 6 8 1 10 2 11 0 
8	3	7 9 3 4 5 6 0 1 10 2 11 8 
1	1	7 9 3 4 5 6 1 0 10 2 11 8 
8	1	7 9 3 4 5 6 1 8 10 2 11 0 
10	2	7 9 3 4 5 6 1 8 0 2 11 10 
7	2	0 9 3 4 5 6 1 8 7 2 11 10 
9	1	9 0 3 4 5 6 1 8 7 2 11 10 
3	1	9 3 0 4 5 6 1 8 7 2 11 10 
1	1	9 3 1 4 5 6 0 8 7 2 11 10 
11	1	9 3 1 4 5 6 11 8 7 2 0 10 
10	1	9 3 1 4 5 6 11 8 7 2 10 0 
7	2	9 3 1 4 5 6 11 8 0 2 10 7 
2	1	9 3 1 4 5 6 11 8 2 0 10 7 
10	1	9 3 1 4 5 6 11 8 2 10 0 7 
7	1	9 3 1 4 5 6 11 8 2 10 7 0 
11	3	9 3 1 4 5 6 0 8 2 10 7 11 
7	1	9 3 1 4 5 6 7 8 2 10 0 11 
11	1	9 3 1 4 5 6 7 8 2 10 11 0 
2	2	9 3 1 4 5 6 7 8 0 10 11 2 
9	2	0 3 1 4 5 6 7 8 9 10 11 2 
3	1	3 0 1 4 5 6 7 8 9 10 11 2 
1	1	3 1 0 4 5 6 7 8 9 10 11 2 
7	1	3 1 7 4 5 6 0 8 9 10 11 2 
11	1	3 1 7 4 5 6 11 8 9 10 0 2 
2	1	3 1 7 4 5 6 11 8 9 10 2 0 
11	3	3 1 7 4 5 6 0 8 9 10 2 11 
2	1	3 1 7 4 5 6 2 8 9 10 0 11 
11	1	3 1 7 4 5 6 2 8 9 10 11 0 
4	2	3 1 7 0 5 6 2 8 9 10 11 4 
2	3	3 1 7 2 5 6 0 8 9 10 11 4 
7	1	3 1 0 2 5 6 7 8 9 10 11 4 
2	1	3 1 2 0 5 6 7 8 9 10 11 4 
4	2	3 1 2 4 5 6 7 8 9 10 11 0 
8	1	3 1 2 4 5 6 7 0 9 10 11 8 
4	1	3 1 2 0 5 6 7 4 9 10 11 8 
3	2	0 1 2 3 5 6 7 4 9 10 11 8 
1	1	1 0 2 3 5 6 7 4 9 10 11 8 
2	1	1 2 0 3 5 6 7 4 9 10 11 8 
3	1	1 2 3 0 5 6 7 4 9 10 11 8 
4	1	1 2 3 4 5 6 7 0 9 10 11 8 
8	1	1 2 3 4 5 6 7 8 9 10 11 0 
77	4.54
