0	0	2 8 6 3 1 4 11 7 0 5 9 10 
5	1	2 8 6 3 1 4 11 7 5 0 9 10 
9	1	2 8 6 3 1 4 11 7 5 9 0 10 
11	1	2 8 6 3 1 4 0 7 5 9 11 10 
6	1	2 8 0 3 1 4 6 7 5 9 11 10 
8	1	2 0 8 3 1 4 6 7 5 9 11 10 
4	1	2 4 8 3 1 0 6 7 5 9 11 10 
6	1	2 4 8 3 1 6 0 7 5 9 11 10 
8	1	2 4 0 3 1 6 8 7 5 9 11 10 
3	1	2 4 3 0 1 6 8 7 5 9 11 10 
8	3	2 4 3 8 1 6 0 7 5 9 11 10 
7	1	2 4 3 8 1 6 7 0 5 9 11 10 
8	1	2 4 3 0 1 6 7 8 5 9 11 10 
3	1	2 4 0 3 1 6 7 8 5 9 11 10 
4	1	2 0 4 3 1 6 7 8 5 9 11 10 
2	1	0 2 4 3 1 6 7 8 5 9 11 10 
1	1	1 2 4 3 0 6 7 8 5 9 11 10 
5	1	1 2 4 3 5 6 7 8 0 9 11 10 
9	1	1 2 4 3 5 6 7 8 9 0 11 10 
6	1	1 2 4 3 5 0 7 8 9 6 11 10 
7	1	1 2 4 3 5 7 0 8 9 6 11 10 
11	1	1 2 4 3 5 7 11 8 9 6 0 10 
10	1	1 2 4 3 5 7 11 8 9 6 10 0 
11	3	1 2 4 3 5 7 0 8 9 6 10 11 
7	1	1 2 4 3 5 0 7 8 9 6 10 11 
6	1	1 2 4 3 5 6 7 8 9 0 10 11 
10	1	1 2 4 3 5 6 7 8 9 10 0 11 
11	1	1 2 4 3 5 6 7 8 9 10 11 0 
8	1	1 2 4 3 5 6 7 0 9 10 11 8 
3	1	1 2 4 0 5 6 7 3 9 10 11 8 
4	1	1 2 0 4 5 6 7 3 9 10 11 8 
7	1	1 2 7 4 5 6 0 3 9 10 11 8 
3	1	1 2 7 4 5 6 3 0 9 10 11 8 
8	1	1 2 7 4 5 6 3 8 9 10 11 0 
4	2	1 2 7 0 5 6 3 8 9 10 11 4 
3	3	1 2 7 3 5 6 0 8 9 10 11 4 
7	1	1 2 0 3 5 6 7 8 9 10 11 4 
3	1	1 2 3 0 5 6 7 8 9 10 11 4 
4	2	1 2 3 4 5 6 7 8 9 10 11 0 
46	2.77
