0	0	0	14 15 12 11 13 1 10 3 4 0 5 9 8 7 2 6 
42	0	42	14 15 12 11 13 1 10 3 4 5 0 9 8 7 2 6 
40	0	40	14 15 12 11 13 1 10 3 4 5 9 0 8 7 2 6 
38	0	38	14 15 12 11 13 1 10 3 4 5 9 6 8 7 2 0 
40	0	40	14 15 12 11 13 1 10 3 4 5 2 9 8 7 0 6 
38	0	38	14 15 12 11 13 1 10 3 4 5 2 9 8 7 6 0 
40	0	40	14 15 12 11 13 1 10 3 4 5 9 6 8 7 0 2 
40	0	40	14 15 12 11 13 1 10 3 4 5 2 0 8 7 6 9 
40	0	40	14 15 12 0 13 1 10 3 4 5 2 9 8 7 6 11 
38	0	38	14 15 12 13 0 1 10 3 4 5 2 9 8 7 6 11 
36	0	36	14 15 12 13 1 0 10 3 4 5 2 9 8 7 6 11 
34	0	34	14 15 12 13 1 5 10 3 4 0 2 9 8 7 6 11 
32	0	32	14 15 12 13 1 5 10 3 4 2 0 9 8 7 6 11 
30	0	30	14 15 12 13 1 5 10 3 4 2 9 0 8 7 6 11 
28	0	28	14 15 12 13 1 5 10 3 4 2 9 11 8 7 6 0 
30	0	30	14 15 12 13 1 5 10 3 4 2 6 9 8 7 0 11 
28	0	28	14 15 12 13 1 5 10 3 4 2 6 9 8 7 11 0 
30	0	30	14 15 12 13 1 5 10 3 4 2 9 11 8 7 0 6 
30	0	30	14 15 12 13 1 5 10 0 4 2 9 3 8 7 6 11 
30	0	30	14 15 12 13 1 5 10 3 4 2 6 0 8 7 11 9 
30	0	30	14 15 12 13 1 5 10 0 4 2 6 3 8 7 11 9 
32	0	32	14 15 12 13 1 5 10 3 4 7 2 9 8 0 6 11 
30	0	30	14 15 12 13 1 5 10 3 4 7 2 9 8 6 0 11 
28	0	28	14 15 12 13 1 5 10 3 4 7 2 9 8 6 11 0 
30	0	30	14 15 12 13 1 5 10 3 4 7 2 0 8 6 11 9 
30	0	30	14 15 12 13 1 5 10 0 4 7 2 3 8 6 11 9 
32	0	32	14 15 12 0 1 5 10 3 4 7 2 9 8 6 11 13 
32	0	32	14 15 12 13 1 5 10 3 4 7 0 9 8 6 11 2 
30	0	30	14 15 12 13 1 5 10 3 4 7 9 0 8 6 11 2 
28	0	28	14 15 12 13 1 5 10 3 4 7 9 2 8 6 11 0 
30	0	30	14 15 12 13 1 5 10 3 4 7 11 9 8 6 0 2 
28	0	28	14 15 12 13 1 5 10 3 4 7 11 9 8 6 2 0 
30	0	30	14 15 12 13 1 5 10 0 4 7 9 3 8 6 11 2 
30	0	30	14 15 12 13 1 5 10 3 4 7 9 2 8 6 0 11 
30	0	30	14 15 12 13 1 5 10 3 4 7 11 0 8 6 2 9 
30	0	30	14 15 12 13 1 5 10 0 4 7 11 3 8 6 2 9 
