0	0	13 3 14 2 11 5 15 4 0 9 6 12 1 7 10 8 
9	1	13 3 14 2 11 5 15 4 9 0 6 12 1 7 10 8 
6	1	13 3 14 2 11 5 15 4 9 6 0 12 1 7 10 8 
12	1	13 3 14 2 11 5 15 4 9 6 12 0 1 7 10 8 
8	1	13 3 14 2 11 5 15 4 9 6 12 8 1 7 10 0 
12	3	13 3 14 2 11 5 15 4 9 6 0 8 1 7 10 12 
10	1	13 3 14 2 11 5 15 4 9 6 10 8 1 7 0 12 
7	1	13 3 14 2 11 5 15 4 9 6 10 8 1 0 7 12 
1	1	13 3 14 2 11 5 15 4 9 6 10 8 0 1 7 12 
13	2	0 3 14 2 11 5 15 4 9 6 10 8 13 1 7 12 
2	2	2 3 14 0 11 5 15 4 9 6 10 8 13 1 7 12 
4	1	2 3 14 4 11 5 15 0 9 6 10 8 13 1 7 12 
8	1	2 3 14 4 11 5 15 8 9 6 10 0 13 1 7 12 
12	1	2 3 14 4 11 5 15 8 9 6 10 12 13 1 7 0 
10	3	2 3 14 4 11 5 15 8 9 6 0 12 13 1 7 10 
7	1	2 3 14 4 11 5 15 8 9 6 7 12 13 1 0 10 
10	1	2 3 14 4 11 5 15 8 9 6 7 12 13 1 10 0 
12	1	2 3 14 4 11 5 15 8 9 6 7 0 13 1 10 12 
7	1	2 3 14 4 11 5 15 8 9 6 0 7 13 1 10 12 
15	1	2 3 14 4 11 5 0 8 9 6 15 7 13 1 10 12 
8	1	2 3 14 4 11 5 8 0 9 6 15 7 13 1 10 12 
7	1	2 3 14 4 11 5 8 7 9 6 15 0 13 1 10 12 
12	1	2 3 14 4 11 5 8 7 9 6 15 12 13 1 10 0 
15	3	2 3 14 4 11 5 8 7 9 6 0 12 13 1 10 15 
10	1	2 3 14 4 11 5 8 7 9 6 10 12 13 1 0 15 
15	1	2 3 14 4 11 5 8 7 9 6 10 12 13 1 15 0 
12	1	2 3 14 4 11 5 8 7 9 6 10 0 13 1 15 12 
7	1	2 3 14 4 11 5 8 0 9 6 10 7 13 1 15 12 
8	1	2 3 14 4 11 5 0 8 9 6 10 7 13 1 15 12 
14	1	2 3 0 4 11 5 14 8 9 6 10 7 13 1 15 12 
4	1	2 3 4 0 11 5 14 8 9 6 10 7 13 1 15 12 
8	1	2 3 4 8 11 5 14 0 9 6 10 7 13 1 15 12 
7	1	2 3 4 8 11 5 14 7 9 6 10 0 13 1 15 12 
10	1	2 3 4 8 11 5 14 7 9 6 0 10 13 1 15 12 
14	1	2 3 4 8 11 5 0 7 9 6 14 10 13 1 15 12 
7	1	2 3 4 8 11 5 7 0 9 6 14 10 13 1 15 12 
8	1	2 3 4 0 11 5 7 8 9 6 14 10 13 1 15 12 
4	1	2 3 0 4 11 5 7 8 9 6 14 10 13 1 15 12 
3	1	2 0 3 4 11 5 7 8 9 6 14 10 13 1 15 12 
2	1	0 2 3 4 11 5 7 8 9 6 14 10 13 1 15 12 
5	3	5 2 3 4 11 0 7 8 9 6 14 10 13 1 15 12 
6	1	5 2 3 4 11 6 7 8 9 0 14 10 13 1 15 12 
14	1	5 2 3 4 11 6 7 8 9 14 0 10 13 1 15 12 
10	1	5 2 3 4 11 6 7 8 9 14 10 0 13 1 15 12 
12	1	5 2 3 4 11 6 7 8 9 14 10 12 13 1 15 0 
15	1	5 2 3 4 11 6 7 8 9 14 10 12 13 1 0 15 
1	1	5 2 3 4 11 6 7 8 9 14 10 12 13 0 1 15 
14	1	5 2 3 4 11 6 7 8 9 0 10 12 13 14 1 15 
10	1	5 2 3 4 11 6 7 8 9 10 0 12 13 14 1 15 
1	1	5 2 3 4 11 6 7 8 9 10 1 12 13 14 0 15 
15	1	5 2 3 4 11 6 7 8 9 10 1 12 13 14 15 0 
12	1	5 2 3 4 11 6 7 8 9 10 1 0 13 14 15 12 
1	1	5 2 3 4 11 6 7 8 9 10 0 1 13 14 15 12 
7	1	5 2 3 4 11 6 0 8 9 10 7 1 13 14 15 12 
8	1	5 2 3 4 11 6 8 0 9 10 7 1 13 14 15 12 
1	1	5 2 3 4 11 6 8 1 9 10 7 0 13 14 15 12 
12	1	5 2 3 4 11 6 8 1 9 10 7 12 13 14 15 0 
4	2	5 2 3 0 11 6 8 1 9 10 7 12 13 14 15 4 
1	1	5 2 3 1 11 6 8 0 9 10 7 12 13 14 15 4 
8	1	5 2 3 1 11 6 0 8 9 10 7 12 13 14 15 4 
7	1	5 2 3 1 11 6 7 8 9 10 0 12 13 14 15 4 
12	1	5 2 3 1 11 6 7 8 9 10 12 0 13 14 15 4 
8	1	5 2 3 1 11 6 7 0 9 10 12 8 13 14 15 4 
1	1	5 2 3 0 11 6 7 1 9 10 12 8 13 14 15 4 
4	2	5 2 3 4 11 6 7 1 9 10 12 8 13 14 15 0 
12	3	5 2 3 4 11 6 7 1 9 10 0 8 13 14 15 12 
7	1	5 2 3 4 11 6 0 1 9 10 7 8 13 14 15 12 
1	1	5 2 3 4 11 6 1 0 9 10 7 8 13 14 15 12 
8	1	5 2 3 4 11 6 1 8 9 10 7 0 13 14 15 12 
12	1	5 2 3 4 11 6 1 8 9 10 7 12 13 14 15 0 
15	1	5 2 3 4 11 6 1 8 9 10 7 12 13 14 0 15 
14	1	5 2 3 4 11 6 1 8 9 10 7 12 13 0 14 15 
10	1	5 2 3 4 11 6 1 8 9 0 7 12 13 10 14 15 
7	1	5 2 3 4 11 6 1 8 9 7 0 12 13 10 14 15 
14	1	5 2 3 4 11 6 1 8 9 7 14 12 13 10 0 15 
15	1	5 2 3 4 11 6 1 8 9 7 14 12 13 10 15 0 
14	3	5 2 3 4 11 6 1 8 9 7 0 12 13 10 15 14 
7	1	5 2 3 4 11 6 1 8 9 0 7 12 13 10 15 14 
10	1	5 2 3 4 11 6 1 8 9 10 7 12 13 0 15 14 
13	1	5 2 3 4 11 6 1 8 9 10 7 12 0 13 15 14 
9	1	5 2 3 4 11 6 1 8 0 10 7 12 9 13 15 14 
11	1	5 2 3 4 0 6 1 8 11 10 7 12 9 13 15 14 
5	1	0 2 3 4 5 6 1 8 11 10 7 12 9 13 15 14 
9	2	9 2 3 4 5 6 1 8 11 10 7 12 0 13 15 14 
14	2	9 2 3 4 5 6 1 8 11 10 7 12 14 13 15 0 
11	3	9 2 3 4 5 6 1 8 0 10 7 12 14 13 15 11 
14	1	9 2 3 4 5 6 1 8 14 10 7 12 0 13 15 11 
13	1	9 2 3 4 5 6 1 8 14 10 7 12 13 0 15 11 
15	1	9 2 3 4 5 6 1 8 14 10 7 12 13 15 0 11 
11	1	9 2 3 4 5 6 1 8 14 10 7 12 13 15 11 0 
12	1	9 2 3 4 5 6 1 8 14 10 7 0 13 15 11 12 
7	1	9 2 3 4 5 6 1 8 14 10 0 7 13 15 11 12 
11	1	9 2 3 4 5 6 1 8 14 10 11 7 13 15 0 12 
15	1	9 2 3 4 5 6 1 8 14 10 11 7 13 0 15 12 
13	1	9 2 3 4 5 6 1 8 14 10 11 7 0 13 15 12 
14	1	9 2 3 4 5 6 1 8 0 10 11 7 14 13 15 12 
10	1	9 2 3 4 5 6 1 8 10 0 11 7 14 13 15 12 
13	1	9 2 3 4 5 6 1 8 10 13 11 7 14 0 15 12 
14	1	9 2 3 4 5 6 1 8 10 13 11 7 0 14 15 12 
13	3	9 2 3 4 5 6 1 8 10 0 11 7 13 14 15 12 
11	1	9 2 3 4 5 6 1 8 10 11 0 7 13 14 15 12 
7	1	9 2 3 4 5 6 1 8 10 11 7 0 13 14 15 12 
12	1	9 2 3 4 5 6 1 8 10 11 7 12 13 14 15 0 
15	1	9 2 3 4 5 6 1 8 10 11 7 12 13 14 0 15 
7	1	9 2 3 4 5 6 1 8 10 11 0 12 13 14 7 15 
11	1	9 2 3 4 5 6 1 8 10 0 11 12 13 14 7 15 
