0	0	0	5 4 2 0 6 1 7 3 
8	0	8	5 4 2 3 6 1 7 0 
10	0	10	5 4 2 3 6 1 0 7 
12	0	12	5 4 2 3 0 1 7 6 
10	0	10	5 4 2 3 1 0 7 6 
10	0	10	5 4 2 3 1 7 0 6 
8	0	8	5 4 2 3 1 7 6 0 
10	0	10	5 4 2 0 1 7 6 3 
12	0	12	5 4 0 3 1 7 2 6 
10	0	10	5 4 3 0 1 7 2 6 
10	0	10	5 4 3 2 1 7 0 6 
8	0	8	5 4 3 2 1 7 6 0 
10	0	10	5 4 3 6 1 7 2 0 
10	0	10	5 4 3 2 1 0 7 6 
10	0	10	5 4 3 0 1 7 6 2 
12	0	12	5 4 3 6 1 7 0 2 
12	0	12	5 4 3 2 0 1 7 6 
8	0	8	5 4 3 2 6 1 7 0 
10	0	10	5 4 3 0 2 1 7 6 
8	0	8	5 4 3 7 2 1 0 6 
6	0	6	5 4 3 7 2 1 6 0 
8	0	8	5 4 3 0 2 1 6 7 
10	0	10	5 4 3 2 6 1 0 7 
10	0	10	0 4 3 5 2 1 6 7 
6	0	6	1 4 3 5 2 0 6 7 
6	0	6	1 4 3 5 2 6 0 7 
6	0	6	1 0 3 5 2 4 6 7 
4	0	4	1 3 0 5 2 4 6 7 
2	0	2	1 3 5 0 2 4 6 7 
