0	0	0	6 1 7 4 2 3 0 5 
11	1	10	6 1 7 4 2 3 5 0 
12	2	10	6 1 7 0 2 3 5 4 
13	1	12	6 1 7 4 2 0 3 5 
12	2	10	6 1 7 4 0 2 3 5 
10	4	6	6 1 7 4 5 2 3 0 
13	3	10	6 1 0 7 2 3 5 4 
12	4	8	6 1 5 7 2 3 0 4 
11	5	6	6 1 5 7 2 3 4 0 
13	5	8	6 1 7 0 5 2 3 4 
13	5	8	6 1 7 4 5 2 0 3 
13	1	12	6 1 0 4 2 3 7 5 
13	2	11	6 1 4 0 2 3 7 5 
13	3	10	6 1 4 5 2 3 7 0 
14	6	8	6 1 0 4 5 2 7 3 
14	4	10	6 1 4 5 2 3 0 7 
14	6	8	6 1 5 0 2 3 4 7 
15	5	10	6 1 4 7 2 3 0 5 
14	6	8	6 1 4 7 2 3 5 0 
15	7	8	6 1 0 4 5 2 3 7 
14	8	6	6 1 3 4 5 2 0 7 
13	9	4	6 1 3 4 5 2 7 0 
15	3	12	0 1 7 4 6 2 3 5 
12	6	6	5 1 7 4 6 2 3 0 
14	4	10	1 0 7 4 6 2 3 5 
13	5	8	1 2 7 4 6 0 3 5 
12	6	6	1 2 7 4 0 6 3 5 
10	8	2	1 2 7 4 5 6 3 0 
13	9	4	1 2 7 4 5 6 0 3 
13	9	4	1 2 7 0 5 6 3 4 
14	6	8	1 2 7 4 6 3 0 5 
13	7	6	1 2 7 4 6 3 5 0 
14	10	4	1 2 0 4 5 6 7 3 
15	7	8	5 1 7 4 6 2 0 3 
15	11	4	1 2 0 4 5 6 3 7 
14	12	2	1 2 3 4 5 6 0 7 
