0	0	0	6 0 4 5 3 1 7 2 
19	1	18	6 1 4 5 3 0 7 2 
20	2	18	6 1 4 5 3 7 0 2 
19	3	16	6 1 4 5 3 7 2 0 
22	2	20	6 1 4 5 0 3 7 2 
18	4	14	6 1 4 5 2 3 7 0 
21	5	16	6 1 4 5 2 3 0 7 
23	3	20	0 1 4 5 6 3 7 2 
14	6	8	2 1 4 5 6 3 7 0 
17	7	10	2 1 4 5 6 3 0 7 
20	6	14	3 1 4 5 6 0 7 2 
20	8	12	2 1 4 5 0 3 7 6 
19	9	10	2 1 4 5 3 0 7 6 
20	8	12	2 1 4 5 6 0 3 7 
20	10	10	2 1 4 5 3 7 0 6 
19	11	8	2 1 4 5 3 7 6 0 
21	9	12	2 1 4 5 0 6 3 7 
21	7	14	2 1 4 0 6 3 7 5 
21	7	14	3 1 4 5 6 7 0 2 
20	8	12	3 1 4 5 6 7 2 0 
21	7	14	3 1 4 5 0 6 7 2 
17	9	8	3 1 4 5 2 6 7 0 
20	10	10	3 1 4 5 2 6 0 7 
21	11	10	2 1 4 5 7 6 3 0 
22	8	14	2 1 0 4 6 3 7 5 
22	4	18	1 0 4 5 6 3 7 2 
17	5	12	1 3 4 5 6 0 7 2 
18	6	12	1 3 4 5 6 7 0 2 
17	7	10	1 3 4 5 6 7 2 0 
18	6	12	1 3 4 5 0 6 7 2 
14	8	6	1 3 4 5 2 6 7 0 
17	9	8	1 3 4 5 2 6 0 7 
20	10	10	1 3 4 5 2 0 6 7 
21	9	12	1 3 4 0 5 6 7 2 
14	10	4	1 3 4 2 5 6 7 0 
17	11	6	1 3 4 2 5 6 0 7 
20	12	8	1 3 4 2 5 0 6 7 
21	9	12	1 3 4 5 0 7 2 6 
20	10	10	1 3 4 5 7 0 2 6 
19	11	8	1 3 4 5 7 2 0 6 
18	12	6	1 3 4 5 7 2 6 0 
21	7	14	1 3 0 5 6 7 4 2 
20	8	12	1 3 5 0 6 7 4 2 
15	9	6	1 3 5 2 6 7 4 0 
18	10	8	1 3 5 2 6 7 0 4 
19	11	8	1 3 5 2 0 7 4 6 
18	12	6	1 3 5 2 7 0 4 6 
17	13	4	1 3 5 2 7 4 0 6 
16	14	2	1 3 5 2 7 4 6 0 
21	9	12	1 3 4 0 2 6 7 5 
21	11	10	1 3 5 4 6 7 0 2 
20	12	8	1 3 5 4 6 7 2 0 
21	11	10	1 3 5 2 6 0 7 4 
22	12	10	1 3 4 7 2 6 0 5 
21	13	8	1 3 4 7 2 6 5 0 
22	10	12	1 3 0 4 2 6 7 5 
21	11	10	1 3 7 4 2 6 0 5 
20	12	8	1 3 7 4 2 6 5 0 
22	12	10	1 3 5 2 0 6 7 4 
20	14	6	1 3 5 2 4 6 7 0 
22	12	10	1 3 7 4 2 0 6 5 
22	12	10	1 3 0 5 7 2 4 6 
21	13	8	1 3 5 0 7 2 4 6 
20	14	6	1 3 5 6 7 2 4 0 
22	14	8	1 3 5 0 2 7 4 6 
21	15	6	1 3 5 6 2 7 4 0 
22	16	6	1 3 5 7 0 2 4 6 
21	17	4	1 3 5 7 2 0 4 6 
20	18	2	1 3 5 7 2 4 0 6 
