0	0	0	7 4 3 1 6 5 2 0 
20	0	20	0 4 3 1 6 5 2 7 
14	0	14	1 4 3 0 6 5 2 7 
8	0	8	1 4 3 2 6 5 0 7 
6	0	6	1 4 3 2 6 5 7 0 
10	0	10	1 4 3 2 6 0 5 7 
10	0	10	1 4 3 2 0 5 7 6 
8	0	8	1 4 3 2 5 0 7 6 
8	0	8	1 4 3 2 5 7 0 6 
6	0	6	1 4 3 2 5 7 6 0 
10	0	10	1 4 3 2 0 6 5 7 
8	0	8	1 4 3 2 7 6 5 0 
10	0	10	1 4 3 2 7 6 0 5 
12	0	12	1 4 3 2 0 7 6 5 
12	0	12	1 0 3 2 4 6 5 7 
12	0	12	1 4 3 2 7 0 6 5 
12	0	12	1 4 3 0 2 6 5 7 
8	0	8	1 4 3 5 2 6 0 7 
6	0	6	1 4 3 5 2 6 7 0 
10	0	10	1 4 3 7 2 6 5 0 
10	0	10	1 4 3 5 2 0 6 7 
12	0	12	1 4 3 5 0 6 7 2 
12	0	12	1 0 3 5 2 4 6 7 
10	0	10	1 3 0 5 2 4 6 7 
8	0	8	1 3 5 0 2 4 6 7 
