0	0	0	6 5 0 4 2 1 7 3 
23	1	22	6 5 7 4 2 1 0 3 
22	2	20	6 5 7 4 2 1 3 0 
26	2	24	6 5 7 4 2 0 1 3 
27	1	26	6 0 5 4 2 1 7 3 
20	2	18	6 1 5 4 2 0 7 3 
21	3	18	6 1 5 4 2 7 0 3 
20	4	16	6 1 5 4 2 7 3 0 
23	3	20	6 1 5 4 0 2 7 3 
19	5	14	6 1 5 4 3 2 7 0 
22	6	16	6 1 5 4 3 2 0 7 
24	4	20	0 1 5 4 6 2 7 3 
17	7	10	3 1 5 4 6 2 7 0 
19	7	12	2 1 5 4 6 0 7 3 
20	8	12	3 1 5 4 6 2 0 7 
20	8	12	2 1 5 4 6 7 0 3 
19	9	10	2 1 5 4 6 7 3 0 
20	8	12	2 1 5 4 0 6 7 3 
16	10	6	2 1 5 4 3 6 7 0 
19	11	8	2 1 5 4 3 6 0 7 
21	9	12	3 1 5 4 0 2 7 6 
20	10	10	3 1 5 4 2 0 7 6 
19	11	8	3 1 5 4 2 7 0 6 
18	12	6	3 1 5 4 2 7 6 0 
22	8	14	3 1 5 0 6 2 7 4 
19	11	8	3 1 5 7 6 2 0 4 
18	12	6	3 1 5 7 6 2 4 0 
22	12	10	2 1 5 4 3 0 6 7 
22	12	10	3 1 5 7 6 0 2 4 
22	14	8	3 1 5 7 0 2 4 6 
21	15	6	3 1 5 7 2 0 4 6 
20	16	4	3 1 5 7 2 4 0 6 
19	17	2	3 1 5 7 2 4 6 0 
23	9	14	3 1 5 4 6 0 2 7 
23	13	10	3 1 5 7 0 6 2 4 
21	15	6	3 1 5 7 4 6 2 0 
23	13	10	3 1 5 0 2 7 6 4 
23	5	18	1 0 5 4 6 2 7 3 
16	6	10	1 2 5 4 6 0 7 3 
17	7	10	1 2 5 4 6 7 0 3 
16	8	8	1 2 5 4 6 7 3 0 
17	7	10	1 2 5 4 0 6 7 3 
13	9	4	1 2 5 4 3 6 7 0 
16	10	6	1 2 5 4 3 6 0 7 
19	11	8	1 2 5 4 3 0 6 7 
21	11	10	1 2 0 4 3 6 5 7 
22	8	14	1 2 0 4 6 7 5 3 
22	10	12	1 2 5 4 0 7 3 6 
22	10	12	1 2 5 0 3 6 7 4 
22	12	10	1 2 5 4 0 3 6 7 
22	12	10	1 2 4 0 3 6 5 7 
21	15	6	1 2 4 5 3 6 0 7 
20	16	4	1 2 4 5 3 6 7 0 
21	13	8	1 2 4 7 3 6 5 0 
22	14	8	1 2 5 4 7 3 6 0 
22	10	12	1 2 5 0 4 6 7 3 
15	11	4	1 2 5 3 4 6 7 0 
18	12	6	1 2 5 3 4 6 0 7 
21	13	8	1 2 5 3 4 0 6 7 
22	12	10	1 2 0 4 3 6 7 5 
23	13	10	1 2 5 3 0 6 7 4 
23	13	10	1 2 0 3 4 6 5 7 
22	14	8	1 2 3 0 4 6 5 7 
21	17	4	1 2 3 5 4 6 0 7 
20	18	2	1 2 3 5 4 6 7 0 
21	15	6	1 2 3 7 4 6 5 0 
23	11	12	1 2 0 5 4 6 7 3 
23	13	10	1 2 4 0 3 6 7 5 
18	14	4	1 2 4 5 3 6 7 0 
23	17	6	1 2 3 4 0 6 5 7 
23	11	12	1 2 0 5 3 6 7 4 
23	15	8	1 2 4 3 0 6 5 7 
23	13	10	1 2 7 4 3 6 0 5 
22	14	8	1 2 7 4 3 6 5 0 
23	13	10	1 2 5 7 3 6 0 4 
22	14	8	1 2 5 7 3 6 4 0 
23	11	12	1 2 5 4 7 0 3 6 
22	12	10	1 2 5 4 7 3 0 6 
21	13	8	1 2 5 4 7 3 6 0 
23	17	6	1 2 4 3 7 6 5 0 
23	9	14	1 2 4 0 6 7 5 3 
16	10	6	1 2 4 3 6 7 5 0 
19	11	8	1 2 4 3 6 7 0 5 
20	12	8	1 2 4 3 6 0 7 5 
21	13	8	1 2 4 3 0 6 7 5 
17	15	2	1 2 4 3 5 6 7 0 
20	16	4	1 2 4 3 5 6 0 7 
22	12	10	1 2 4 5 6 7 0 3 
21	13	8	1 2 4 5 6 7 3 0 
22	12	10	1 2 4 3 0 7 5 6 
23	19	4	1 2 3 4 7 6 5 0 
23	17	6	1 2 4 3 5 0 6 7 
23	13	10	1 2 4 5 6 0 7 3 
23	13	10	1 2 4 3 7 0 5 6 
22	14	8	1 2 4 3 7 5 0 6 
21	15	6	1 2 4 3 7 5 6 0 
24	14	10	1 2 0 3 4 6 7 5 
23	15	8	1 2 3 0 4 6 7 5 
18	16	2	1 2 3 5 4 6 7 0 
24	16	8	1 2 4 5 3 0 6 7 
24	14	10	1 2 4 7 3 6 0 5 
24	18	6	1 2 3 4 0 6 7 5 
